reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
f2e171e7-957c-4874-8513-f10409d4f99b,AdiK,https://play-lh.googleusercontent.com/a-/ALV-UjUMKQ3JZId25a1Sx7BZ1l242tPdunlgPkZskyurDyw7QqLz9eap,"Aplikasi yang bikin emosi. Gagal registrasi padahal sudah mengikuti prosedur, dapat kode OTP masih fresh tetapi gagal dgn informasi kode OTP kadaluarsa. Begitu OTP bisa, gagal saat upload foto selfie : disebutkan Anda terdeteksi menggunakan foto palsu, alamak jelas-jelas saya foto selfie tidak ada rekayasa. Diulang gagal lagi : disebutkan tgl lahir tidak cocok. Kacau.",1,1,2.0.7,2024-09-23 06:19:00,,,2.0.7
098dc233-e4d3-4c20-85d6-2e36af3ee89e,Ginanjar Rossi,https://play-lh.googleusercontent.com/a/ACg8ocJpkIoY6KUaxbQ2fQOtijeifT6i_W35R39HeLUO10qaA4jy2Q=mo,Aplikasi banyak Bug. Mau jalan lihat ikn - boleh apa tidak ? Itu saja intinya... Apa harus tajir dulu baru boleh lihat ikn ?,1,1,2.0.6,2024-09-23 05:17:00,,,2.0.6
9a987b70-bcd6-4470-8a09-5cc20c904feb,Rahman Hamid,https://play-lh.googleusercontent.com/a-/ALV-UjVvpXWVo3xN17gOKIHy9GpaPlHcCP-vkG_TxFX5b7Wtnm3yAyvH,"Ga bisa daftar waktu ambil foto mau aplot alasannya tgl lahir ga sesuai, ini gimana solusinya masak aplikasi buat kota sekelas ikn yg katanya smart siti kok jelek parah btul.",1,2,2.0.6,2024-09-20 18:45:34,,,2.0.6
fe8c4c13-bdb5-40bd-be06-cda642bce3b6,Dewi Piwie,https://play-lh.googleusercontent.com/a-/ALV-UjUpX4blCOYDIcPNBgOXliLGj5GdBoiVkS-fAzne0KKCVapynPBQ,"Mw register ga bisa2 mulu,,ganti gadget ga bisa jg..something went wrong katanya!macam blm siap aja aplikasinya,, macam mana mw register n jalan2 ke ikn?!",1,6,2.0.3,2024-09-16 00:01:36,,,2.0.3
d02a6bcb-9166-4e20-8c77-ef42a5e5f410,Abunawas Aladin,https://play-lh.googleusercontent.com/a-/ALV-UjXQH0t34Nu8LLYkASPkLwkJG43QFRxOTmySkQhpi4T0vZGX2xQ,"Gak bisa daftar, kode OTP selalu kadaluarsa. Giliran bisa kodenya, tgl lahir lg katanya gak sesuai. Auto uninstal",1,3,2.0.6,2024-09-19 09:01:33,,,2.0.6
3829e110-6061-4550-b592-d040dcd266f1,Sutarso,https://play-lh.googleusercontent.com/a-/ALV-UjUr8gjep5G0vPYmmCOcv3WmTv3KH9QX_1xA6CQ0diOKCvX4YAuL,"Aplikasi kurang bersahabat, dua kali install tapi setiap dibuka minta ditutup, akhir belum bisa menggunakannya.",2,1,2.0.10,2024-09-28 04:36:52,,,2.0.10
674cd4db-1e3f-4eb0-8ec0-5d67ded29e24,Slamet Junaidi,https://play-lh.googleusercontent.com/a/ACg8ocJQnsHw8AkfTsvwkwIPMexviQK5txxaCt7oc5hpEhbzXduKBQ=mo,"Sudah coba masuk berkali2 selalu error,dari luar kota saya ke ikn tp gara2 aplikasi ini tetap nga bisa2,kecewa sekali sm aplikasi ini",1,4,2.0.6,2024-09-17 01:33:36,,,2.0.6
69fdfc95-c7d7-40ad-9ba7-ecb329b28cf5,Ikiy,https://play-lh.googleusercontent.com/a-/ALV-UjVt-hV0UN1RJKSz5_Z7FmUmNixhshbEOXT7eaPMebD8VeCZ2oA7,"verifikasi biometric tidak sesuai : tanggal lahir tidak sesuai,, uda 8 kali coba tetep ga bisa, kenapa ya? padahal tgl lahir, bulan, tahun, udah sesuai kok.",1,2,2.0.6,2024-09-21 09:04:40,,,2.0.6
9bef52c3-e910-4d51-bc8a-e5d3155bb2cb,herry purwanto,https://play-lh.googleusercontent.com/a-/ALV-UjU-2UIntYtgf8ovXSbNQ7Tge2IFBwfLaKdTX_wKs5LPgci-KzU,"susah pilih tanggal kunjungan, padahal di awal bisa pilih bulan dan tahun kunjungan, ketika sdh pilih bulan dan tahun ada k3ndala saat pilih tanggal, suma di disabled, yg dibuka hanya tanggal H dan H+1.",1,0,,2024-10-18 01:46:03,,,
3f18fbd3-c44c-4640-98ab-d676fbd3e6ea,Syamil Alqassam,https://play-lh.googleusercontent.com/a-/ALV-UjU-4L1as6aAXwz0JGMRqhcHJWeyLhGogRVbf24wdiw3LWdTOY0o,Payah aplikasinya teman teman saja gak bisa buat akun error' terus. Setiap upload foto. Gak jelas banget,1,0,2.2.0,2024-12-10 10:15:18,,,2.2.0
78f713b9-eccc-4c7e-bcdc-71538155f42d,mak zhie,https://play-lh.googleusercontent.com/a-/ALV-UjUB5jSgN-o3G18ogAq90Z14iPI_SweWmXYK6cUqV4VFNUmFYjmh,"Verifikasi ngasih kode OTP ke email, sdh masukkan kode OTP, tapi kode OTP nya expired, sdh 2024 masa sekelas aplikasi gini kurangnya banyak, hadeh",1,2,,2024-09-18 14:55:21,,,
d8b02c6b-0000-4054-a5ce-3d85fc48f32d,Quality,https://play-lh.googleusercontent.com/a/ACg8ocLOEVQ9GSCxIxDxqagSwDIqt_KT3pIxo1xZ6PSXpu7KMSraZA=mo,Gak niat bikin aplikasi verifikasi eror 400 Mulu. KL gak sanggup buat aplikasi yg memadai mending pasang aja pos scurity di sana buat daftar manual,1,2,2.2.0,2024-12-10 02:25:19,,,2.2.0
76b258c3-5f26-4a3c-919d-9a5b0f584527,Rydd,https://play-lh.googleusercontent.com/a-/ALV-UjWEcF7_XePiHjVkB8ohvXvK9s-TMBrF1RGRrALZGdrCRGzEh7UI,"APLIKASI JELEK, MASA KITA MAU MENDAFTAR KAN AKUN MALAHAN GA BISA MASUK KE APLIKASI, KEBANYAKAN GA BISA MASUK DI BAGIAN VERIFIKASI WAJAH, MASA GAGAL TERUS TOLONG DI PERBAIKAN!!!!",1,1,2.2.0,2024-12-08 12:22:58,,,2.2.0
70e0711b-113e-400d-9656-61083a8a8235,Akhmad Riza,https://play-lh.googleusercontent.com/a-/ALV-UjWihJAh9U09w3h2BzPYOfh4zwMLGC5PXc2iBtiGNI8CHqTHDucP,"Tolong diperbaiki aplikasinya selalu gagal saat upload foto, gmna mau berkunjung kalau tidak bisa,daftar?",2,15,2.2.0,2024-12-21 04:18:53,,,2.2.0
01bf36f0-c894-4bdc-8c7d-5657cb6c171d,Fajri Rahmad,https://play-lh.googleusercontent.com/a-/ALV-UjWt2mktFupC2wl_PkqStqxMGXTpgfpgVunfVFDa8bY-eFoxWgo7,Aplikasi nya ngebug ketika mau foto wajah. Tolong di pebaikin admin,1,0,2.2.0,2024-12-23 00:09:06,,,2.2.0
17542aea-d14a-4044-9479-1bbcdca03e4b,Vanesa Debora,https://play-lh.googleusercontent.com/a-/ALV-UjXJGC0w6LTlYmnu8p-y7GVY2q7ahjnEmS83gCf9AhRb6UxL7m9s,apk nya eror ga bisa bisa verifikasi wajah kode otp nya juga lama di kirim,2,0,,2025-01-01 02:48:55,,,
7d680b47-83a6-4ca0-bcbd-aac575f3db03,yulia setiawati,https://play-lh.googleusercontent.com/a-/ALV-UjVlJKaMW5pmewSKThEJ49-QL22zzOIqrYP4gtg0jIYkJe2kxvQ,"Ngeliat ulasan kaget juga ternyata emang se error itu sekelas aplikasi pemerintah yg dananya gede, ga bisa register, ga bisa pilih tgl kunjungan, parahhhh",1,0,,2024-10-13 05:38:28,,,
b1c32509-064b-4073-a635-507f3a72f63a,Bunga Rofil,https://play-lh.googleusercontent.com/a/ACg8ocIFQ78M5wt_3w_on9SnOvONu7OZs9pSMvQ6oKQAik2csCn4HQ=mo,"Aplikasinya masih berkembang, sy senang sudah keliling ikn walaupun belum sempurna, saya dukung karya negeri ini",5,2,2.0.3,2024-09-15 08:11:57,,,2.0.3
48603abd-25fc-48c2-9eb9-1319a7e13d48,Hydra X2,https://play-lh.googleusercontent.com/a-/ALV-UjWBVt73iIcpH9wwLH2Zgdes7Som1srebw2m6fHQn5mQYrgkUdgf,"Sudah coba daftar 3 X tapi gagal terus.. notifikasi ""something Wrong"" selalu begitu , developer seperti belum siap buat aplikasi",1,5,2.0.3,2024-09-15 14:15:06,,,2.0.3
f1f1c393-834f-4733-bfe4-f16541c34f50,robert.sibarani Sibarani,https://play-lh.googleusercontent.com/a-/ALV-UjW7CMdcEl87pJQVgUiBzx9_yUxfg37-XJO9CFf0ofMaTSjC0YYrgw,"Sangat sangat buruk, error terus saat verifikasi wajah",1,0,2.2.0,2024-12-16 02:19:33,,,2.2.0
8b2c6886-c6cd-46a1-bf55-8bcd3ff447d6,Murti Handoyo,https://play-lh.googleusercontent.com/a-/ALV-UjUzCDH1m8_rtRkx1lo8YVKr30tRTs4mWoNMmccuaGqvTqHpYo8,Mau daftar di aplikasi ini kok gagal mulu ya? Saat klik register tiba-tiba ke halaman utama. Tolong diperbaiki,3,0,2.0.6,2024-09-17 00:47:24,,,2.0.6
14529726-be1a-4e5b-9ace-cfceedec0c41,Just Called,https://play-lh.googleusercontent.com/a-/ALV-UjVeStQSFSNuphYt-21fpqh6SI695we1PNX7oVJsZMqtGhIa8ucW,"Daftar susah, pasti begitu masuk aplikasinya masih belum sempurna. Hadeh.... Habis berapa M buat aplikasi ini.",1,5,2.0.3,2024-09-16 02:36:13,,,2.0.3
204a5500-5526-4400-ab47-0be7ba90ffed,Habib Muhammad Al Mahdi As Shiddiq,https://play-lh.googleusercontent.com/a-/ALV-UjXFqTGVaJWtp48dwKdEgc59cy1RBw8hzCgtsBthDJMDJ8xM4JJ3,"7 kali saya bikin akun tapi ada terkendala masalah, padahal jaringan sudah bagus, tapi tetap permasalahan",2,3,2.0.3,2024-09-16 08:37:59,,,2.0.3
8d5fa839-0e11-41f6-88a4-eedc403590e1,Erwin Halomoan Pakpahan,https://play-lh.googleusercontent.com/a-/ALV-UjUW4IQW0nvhzOyEw8c8A-s4BxWb_211x0zoL-aKjtwltg-znOI,"Mau kunjungan ke IKN pilih tanggalnya selalu penuh , pilih tanggal lainnya malah ada yang tidak bisa terpilih. Auto bintang 1.",1,0,2.0.10,2024-10-31 13:54:07,,,2.0.10
28eb6fc1-a564-4f55-937f-bf80a0036c3e,Harno Saputro,https://play-lh.googleusercontent.com/a-/ALV-UjWViWiNvwBrvPeIr7PSIDj3QfMnGTKCyco0GVnv1x989Q5JoT_7,"Register problem,kode Otp baru keluar tapi dimasukkan kadaluwarsa, padahal masih belum habis waktu nya",1,1,2.0.7,2024-09-24 13:37:42,,,2.0.7
22c36961-8fbc-4ecb-93b4-0468123cc922,ariezthy juniaz,https://play-lh.googleusercontent.com/a-/ALV-UjUxcYj6QBJWSvH-hnL3rbBAagdhXDrOX-PXPIWieNGPES33aJ8ILg,""" tanggal lahir tidak sesuai"" tolong d perbaiki lagi karna tidak bisa registrasi padahal semua sudah sesuai data KTP",1,1,2.0.7,2024-09-25 05:17:45,,,2.0.7
8e2fbf80-fc04-4bf3-a047-a621e58179e4,Aditya Wanda Refnaldy,https://play-lh.googleusercontent.com/a-/ALV-UjXoVftfxaotQdO_6ylpMywlakhjSgtdHzE6R5xXY7pxjzBd7kYV,Tolong perbaiki banyak masalah verifikasi tidak sesuai tanggal lahir lah ini upload gambar dan masalah verifikasi otp,1,1,2.0.7,2024-09-23 14:30:20,,,2.0.7
fdc48d67-fb64-47db-9ae2-6eda838c85c9,Surya Js,https://play-lh.googleusercontent.com/a/ACg8ocJ9qflgBp59FxrYPM8jqLaHBXXj9UEvdj6sq8fBA9CQhK9bmQ=mo,Mau daftar untuk kunjungan nusantara bagaimana caranya ya? Karena tanggal tidak bisa dipilih.. kalau tanggal nya masih putih apakah artinya masih ad slot kosong?,3,1,2.0.10,2024-10-11 05:05:17,,,2.0.10
56ca8e14-e709-43da-a435-8bf1d8e5b7c0,Anto Nugroho,https://play-lh.googleusercontent.com/a-/ALV-UjX3zGJp5jKWLuM18qTA1e2qt93Ot8E7q4nDXYSdCME2x8xIb4u_,"Banyak kali masalahnya, otp kadaluarsa, tanggal lahir gak sesuai biometrik, sistem bermasalah.",2,4,2.0.6,2024-09-21 19:52:31,,,2.0.6
d77403d6-1807-4838-bfd4-fab0f78dc8ca,PT Empat Serangkai Cipta Bersama,https://play-lh.googleusercontent.com/a/ACg8ocIRL_wV6OyglmfBQZ_gtGtRvI1qRCyo5dTagozaLg-RWVNz1w=mo,masih eror waktu register login.. terlalu banyak percobaan padanal baru sekali register,1,3,2.0.6,2024-09-17 16:37:16,,,2.0.6
0ca4ffc1-c87a-485e-9022-f20623e80988,Salsa Nabila,https://play-lh.googleusercontent.com/a/ACg8ocLE21e2UXJxgssJh3komlMmQb6Nat2fK5SdmegcrT0swlLFww=mo,"lelet bgt mau daftar aja susah, eror trus tulisanya, pakai hp yg lain pun ttp bgtu, gajelas yg buat aplikasi",1,0,2.0.10,2024-11-13 11:56:57,,,2.0.10
485cbe6b-4206-43b0-b8c7-a3deac769c1c,M. RIZALDO,https://play-lh.googleusercontent.com/a-/ALV-UjVbgSsgaepUkCaNLN0pMKZD_AZCrdC3U49nf1rRzjA10zaR5B6r,gk bisa di daftar sdh berapa kali foto tetap gagal di perbaiki dulu aplikasinya pak/bu,1,7,2.0.6,2024-09-17 04:29:49,,,2.0.6
301b41c3-cc60-4fe1-ad2a-a2a6c29bc19a,Oki Bagus,https://play-lh.googleusercontent.com/a/ACg8ocKOMCqFx0WXveveknZ3A-YcTCEFPeu1w_GeY0zI9ynQnA8Z=mo,"OTP KEDALURSA, bolak balik, padahal barusan langsung input...... OTP KEDALURSA.... hadehhh",2,3,2.0.6,2024-09-18 11:43:45,,,2.0.6
aa3944c2-75c0-4d74-938f-8584f3bdce62,yusmansyah,https://play-lh.googleusercontent.com/a/ACg8ocINfNBD_PmL5-wAfXv5ULvydWDKFCSdsRrZGGytlQNQBuPSJ-w=mo,Sangat susah registrasi Blm layak untuk di pergunakan Masih perlu banyak perbaikan,1,4,2.0.6,2024-09-16 10:29:41,,,2.0.6
99e0fbad-c9b8-4bd0-b442-cb0321e660ab,nanda diki pratama,https://play-lh.googleusercontent.com/a-/ALV-UjVBOm9cbthL0v035VvIpTv3pb_i5l90gOUXkyJcp1_lRHXCNro,Diluar ekspetasi masih susah utk regristrasi padahal data udh sesuai,1,2,2.0.6,2024-09-17 15:28:41,,,2.0.6
c835c143-66d4-410f-b24c-dc91637150db,Adhe sofyan,https://play-lh.googleusercontent.com/a-/ALV-UjWinCLfssuockV0ZJwaY_RWRWFrYIQ_TOqkAlwzYK08YL9VXbnF,"APPS YG SANGAT BAGUS DAN RESPONSIF, SANGAT MUDAH UNTUK REGISTRASI, TIDAK MUNGKIN SAMPAI HABIS DANA MILYARAN KAN BUAT APLIKASI SE CANGGIH INI...",1,2,2.0.6,2024-09-20 15:53:14,,,2.0.6
198ba1bb-5a8f-4edb-a922-51483f4e9197,Pak Badi,https://play-lh.googleusercontent.com/a-/ALV-UjUSQVWe0djKgcmlrMWXNfWSnuPMquNej1hvaACBJyiv2pH4rwmJ,"Susah masuknya, verifikasi wajah kaya pinjol,berulang ulang juga ngga bisa",1,0,,2024-10-03 13:10:07,,,
e8d58b1f-e422-44ae-acc6-70554cfd6746,Asharaya qiana Mumtazah,https://play-lh.googleusercontent.com/a/ACg8ocJvR1kdnshsI3u6yfmTR6akFoY04DWG2BYXZGItaDTgPWs9aA=mo,Aplikasi gatellll baru masukan otp blm ada 30 detik udah kadaluarsa,1,3,2.0.6,2024-09-19 12:49:43,,,2.0.6
adcaa84f-faa8-4f2c-9457-b8ccf4f3ad17,Noviean Syamsudin,https://play-lh.googleusercontent.com/a/ACg8ocJeaVxSNYFbQuQG3ou2sxX1qZ3jJOv8MOOE2tory7D_AH6DUw=mo,"Tidak bisa mendaftar untuk kunjungan,padahal sudah berapa kali di klik tanggal nya",3,1,2.0.10,2024-10-25 02:45:13,,,2.0.10
484bc4ee-acf5-48fc-ac2e-065cadb2173a,Meyz official 2,https://play-lh.googleusercontent.com/a-/ALV-UjUXlPkcESCYfbMb1ISVW_u4T1XLAt3lbRgz-1TcGuMFPEG6cwA,Mau klik tanggal gak bisa bisa yg di tandain tanggalnya pasti penuh yerus jadwalnya kayak apa mau daftar.di bunguli,1,1,2.0.10,2024-10-13 00:12:24,,,2.0.10
4e9ff21f-c577-4b6a-bf41-edd289810c20,Trisa Sanda,https://play-lh.googleusercontent.com/a/ACg8ocJfFwOcmgzowdKEODpS-R3cy__54sFJTzYgueA9xmhcjvQJjg=mo,"Payah aplikasi nya mau daftar selalu gagal di otp or biometrik tanggal lahir salah, masa tgl lahir sendiri salah ga masuk akal biar udh bener masukin nya ttp aja salah hadeh",1,3,2.0.6,2024-09-17 06:46:03,,,2.0.6
f0e7bd3e-f569-4978-8403-e1ecf3202bbb,Shella Maulida,https://play-lh.googleusercontent.com/a-/ALV-UjU7Dj3_x1JibtNnyUU4H2eE0SqQt2FpMKu6Pa4irfGzmtuzcNk,"Gak bsa daftar, terjadi kesalahan sistem terus",1,3,2.0.6,2024-09-17 03:39:31,,,2.0.6
7aa2c0ac-49f6-492e-8ee6-1fcbb8f2c8c9,Achmad Davidd,https://play-lh.googleusercontent.com/a-/ALV-UjUJRvY3kbLydh_iXM71_JPundsdKhj6vtWYaXCE3TQEsxKk1rBX,Kenapa kode OTP nya kadaluwarsa mulu yaa?? Padahal kode OTP baru dikirim lewat email???,2,2,2.0.3,2024-09-17 13:51:50,,,2.0.3
a9cd2b83-deb2-4183-9ff5-51e4e64508bc,Gusti Rusliansyah,https://play-lh.googleusercontent.com/a-/ALV-UjU1Uq5-m8clmjuagaWm9s2OrrwGxFT3UsCC20b67AUc___bDRY,OTP kedaluwarsa atau Tanggal Lahir tidak sesuai biometri...... wkwkwkwk Aplikasi murah...,1,1,2.0.6,2024-09-22 15:24:42,,,2.0.6
a8e30b22-d2c4-46a0-b562-ac470c65db14,Muhammad Zakariya,https://play-lh.googleusercontent.com/a/ACg8ocJ1ubFHcqmizOc_DdxSG1QWKYhmeM80hfom5MZ5aJjNfiK3dg=mo,Sampah.. data sudah sesuai semua malah dibilang tanggal lahir tidak sesuai..,1,3,2.0.10,2024-10-05 00:35:17,,,2.0.10
17674b98-3853-44cf-8c8d-9e157e646a95,Wino Wardhana,https://play-lh.googleusercontent.com/a/ACg8ocJyD7yAf28y2HhHuo499QNg-6jkZeAtu-Mn2-fhsXveVp0vYA=mo,"Luar biasa, Indonesia Maju",5,0,2.2.1,2025-02-05 16:13:07,,,2.2.1
0a96c29f-4c3a-4d86-9898-90f270c3fd37,Sapto Zumaru,https://play-lh.googleusercontent.com/a/ACg8ocKjSXZhJSPQllb2gSxQ9l1zbJ7xKC9tihUjmnmdR9cP2Av-iQ=mo,Pas upload foto selalu gagal Mana eror terus Katanya mau jadi kota maju tapi awalnya aja dah kek gini,1,0,2.2.0,2024-12-23 23:50:47,,,2.2.0
abef55df-c406-4fbd-918b-7a2734eedf88,Afriza Siva rianto,https://play-lh.googleusercontent.com/a-/ALV-UjWxaJxFjXT4XVvgt1nJMKBJf5i9Ij33iLiJX_VE2ncZir6oKoQ,memudahkan untuk berkunjung.trmkasih🙏,5,0,2.2.1,2025-04-02 07:14:32,,,2.2.1
516b3774-82dc-42ee-a530-5699f4faf390,Muhammad Amad,https://play-lh.googleusercontent.com/a/ACg8ocKWsIhClY-vQ2uevoyT3FluJ_F0Gcs8h3sBZ7LEw8Pyscum9A=mo,ga mau d klik tglnya,3,0,2.2.1,2025-04-07 13:09:02,,,2.2.1
f41c6e7b-0ee4-4460-971d-f0c6beea927a,DarunNaja Djupri,https://play-lh.googleusercontent.com/a-/ALV-UjV5sFsHkb3V_e22IvlJaukAQiJNCGhpni6SGSl9_dlYB6RDYbs,"Bulan Januari gagal ke IKN karena datangnya sudah kesorean,nanti di ulang lagi",5,0,2.2.1,2025-02-06 00:00:44,,,2.2.1
68c7a1a9-24d9-48c3-81a8-8cc6939434a3,Zainal Arifin,https://play-lh.googleusercontent.com/a-/ALV-UjXPXhTSaCMs890F4lqALFJVK27zfJGSii-SZOjhxWR718gGVz-9,Tolong di bagusin lagi app nya gak bisa upload foto verifikasi wajah,1,2,2.0.6,2024-09-21 02:09:12,,,2.0.6
4f977b77-3148-449f-a24d-f7b7aaa67e17,Rivaldo Jullian,https://play-lh.googleusercontent.com/a/ACg8ocJYKkv0LiQtXquPJDzIDzdSOhwL6kLtHCsk5yDAtHX9oUbdtoU=mo,Perlu ditinjau lagi vendor yg handle back end nya ini🙏,1,0,2.2.1,2025-01-04 08:45:08,,,2.2.1
42e71a25-f69b-48db-800b-7f3189923833,Fuad S.M.,https://play-lh.googleusercontent.com/a-/ALV-UjX3YNaP5HfEzYUERSs0gKz4Ax8b-tzYTG0TFnee0QlMHS23nSox,Aplikasi awal rilis yang lumayan bagus tapi masih butuh pengembangan lagi,5,0,,2024-09-19 23:02:11,,,
3887bd6a-c985-4642-aeee-39c9ed3237cb,Iki,https://play-lh.googleusercontent.com/a-/ALV-UjVQs4FA9nMiCY4pRlKYxkJhdEAey4MFQZm7PriCDpAbFggJ57mw,OTP belum 3 menit dan detik masih berjalan sudah kadaluarsa,1,1,2.0.7,2024-09-23 08:11:02,,,2.0.7
44efea2c-1442-45c9-b760-dc3e4c772377,Ikhsan Suniba,https://play-lh.googleusercontent.com/a-/ALV-UjW6Vp98liH305kAx959RfPjE9rfbXCTWVvlFNp1kuZeX9PI1Axbfw,"Saya orang dekat IKN nggak bisa masuk, harus pakai aplikasi ini segala yang bermasalah di register akunnya. Coba tinggalkan KTP saja atau isi buku tamu buat berkunjung ke IKN",1,2,2.0.6,2024-09-18 10:13:32,,,2.0.6
86b35226-bf77-488a-a15d-888111c98f08,iloisme,https://play-lh.googleusercontent.com/a-/ALV-UjXLueRpoAsc68G-wq3L9f3LSIvegHTLh-5Pms2qiubfziLZ7QAE,Pas mau daftar OTP kadaluarsa padahal baru minta otp 5 detik wkwkwk aplikasi busuk,1,3,2.0.6,2024-09-18 15:51:26,,,2.0.6
c30c94a8-b1ec-423d-ad49-69638e9372c0,Ngetrip Asik,https://play-lh.googleusercontent.com/a-/ALV-UjXspZ167Ududi7OxQZrBdeU4Uvcv9cUlxyQWtTF6LfgQG-gHNQ-,Tidak bisa registrasi,1,0,2.2.1,2025-01-06 00:15:11,,,2.2.1
db3f5e6d-fc96-4900-8a69-ee0011658f09,Baiq Riza Yurlaili,https://play-lh.googleusercontent.com/a-/ALV-UjXVUmGpdrpuX44O-Rj_T2MANriPbWqNc8m994483UoN6_7P17Y,Aplikasi busuk... Register aja sulit..,1,0,2.2.1,2025-01-26 08:36:45,,,2.2.1
9d4076cf-a20e-4c2c-8703-3dd307bad0a8,Aminudin ibrohim,https://play-lh.googleusercontent.com/a-/ALV-UjVuazCdj_uEq4DYRRmftqQinIGBeHaLfbD0EpnLNFcSkSMad7o,Sangat bagus IKN Indonesia,5,0,2.2.1,2025-01-05 14:16:19,,,2.2.1
2d393920-a4f5-4e96-a6d4-3d1419af9d3e,Yesika Putri,https://play-lh.googleusercontent.com/a/ACg8ocJoMn6qHtoRvvppV5QKvZZmSfwfv6IVoWYPNHMiI6NilYiG0Q=mo,Thanks petugas kunjungan,5,0,2.2.1,2025-02-15 07:14:58,,,2.2.1
e8f3ec8f-90f1-4b0e-ac48-657a240292fc,Dina Adesthy Njoo,https://play-lh.googleusercontent.com/a-/ALV-UjUJze77JsgzvQvxtp3yaVIKNdtj8MYltWSqFzfwsQo4FfCsdjU,cukup mudah operasinya. ditunggu aksi nyata perwujudan IKN.,5,0,2.2.1,2025-04-06 05:55:28,,,2.2.1
db505b55-ab27-4537-a655-48aac0d903d9,Ringga Gb16,https://play-lh.googleusercontent.com/a-/ALV-UjWXKT_lJ5RZ5JiqflzSNXcuN6Lrp9oeF0UqGKVJwZcxZPwf__if,Setiap registrasi otp selalu kedaluarsa padahal beberapa detik baru diterima,1,1,2.0.6,2024-09-20 23:04:19,,,2.0.6
e6dda1a8-569d-472c-a1e0-b6de6918b47b,Gunawan Gun,https://play-lh.googleusercontent.com/a-/ALV-UjXASvLsVBo7iz4J7VAWmsR5EIn2yA8wcHCwIuMC35Je-5nJZK8-,Sudah ada perbaikan dan sudah gampang registrasi nya,5,4,2.0.10,2024-10-04 07:21:35,,,2.0.10
9583e024-6cde-4fb6-a5f6-9912c8b3ef4a,Nisa Khaerati,https://play-lh.googleusercontent.com/a-/ALV-UjXSbtMocj0vM9JTUjz4j7cY5q1d5_RWgTuvtXQoXcAiFPs_Gdo,Gabisa daftar. Kok aplikasi nya kek gini yaa.. uangnya di kemanain,1,3,2.0.6,2024-09-18 09:49:49,,,2.0.6
05840d7b-ff71-47a3-b487-2ce6abec7eed,Muhammad Al Fatih,https://play-lh.googleusercontent.com/a-/ALV-UjWLnECpM2ks-L2V_i1bQjoiNn3TymufNSIZULoqIx4xsAz9jJp8,mantap. smg tdk ditarik biaya sampai kapanpun. dan tetap konsisten penggunaan transportasi publik yg disediakan pd saat masuk di kawasan IKN.,5,16,2.0.3,2024-09-13 03:08:24,,,2.0.3
d26f1409-568f-4792-9527-fc218385832f,Reza R,https://play-lh.googleusercontent.com/a-/ALV-UjWZI7BH7g4WMOK-0vuo6f0__usUIFs3T2GM6hgfQQ_JxeQibnAl,Saat registrasi sering force close. Pembuatan password juga ribet,1,8,2.0.3,2024-09-15 01:54:07,,,2.0.3
2bc6927a-8138-4910-a2b4-c94f23e5b69c,Zen Lacoste,https://play-lh.googleusercontent.com/a-/ALV-UjUERhmIByj8digYguEYuHlfMqpBSWUnmrWsdYc4-SZwKNUwfqre,aplikasi unfaedah Mnghbiskn kuota tp GAK bisa terAcc registrasi nya.,1,2,2.0.6,2024-09-19 06:06:54,,,2.0.6
9cbdce15-42c4-4c28-8e36-c737697f2898,Metty Qhasanah,https://play-lh.googleusercontent.com/a-/ALV-UjW24JD7WX8OFnrR8kCU6nW461MMyAFAwG1ffiBpiRZIsQ7Rtuk,Sangat membantu... hanya perlu peningkatan kualitas supaya lebih baik lagi. 🥰,5,1,2.0.6,2024-09-17 06:51:52,,,2.0.6
ee9a4718-d7ea-4ab3-a76d-cba422653bf1,adji bayu,https://play-lh.googleusercontent.com/a-/ALV-UjUObDgRLvF1_vJ-mI0V-LfbmJCewFZrRa4PcdHBVIqTvNDMz_8,Aplikasi lelet. Masih ngebug. Mau register aja GK bisa,2,6,2.0.3,2024-09-16 01:58:50,,,2.0.3
695bb317-9532-4dc4-9ee1-9c6608bdac02,Antar Sembakoid,https://play-lh.googleusercontent.com/a/ACg8ocL89YoclEpRdRrb_mQ2c9sZ_Et4XMfR_SXOdWXCegcL7AnCEg=mo,Aplimasinya masih banyak Bug gabisa daftar akun,1,5,2.0.3,2024-09-16 01:06:55,,,2.0.3
39b01584-5e4d-4a37-9cbe-b65ccdd6ee32,abdan syakur,https://play-lh.googleusercontent.com/a-/ALV-UjXCwp_s0plP0rsbuwnI8vmaXG7Bb5d0G4-aV0Pprh36Uu3gNnk,cepat prosesnya,5,0,2.2.1,2025-01-14 11:45:32,,,2.2.1
ec7ddb9c-782d-4338-88b6-147daaa8303a,putu dyah,https://play-lh.googleusercontent.com/a-/ALV-UjWOeGtba8vLJLHYl8hiBkVJnKSwwFBTEepHcnzEt26RdQMbyeizmw,"Diminta tunggu 12 jam karena terlalu banyak upload foto, padahal baru satu kali foto",1,1,,2024-12-18 05:03:32,,,
877727e8-1e80-4cf4-becf-999c59bbcc44,Mudassir,https://play-lh.googleusercontent.com/a-/ALV-UjX0ESxcPURyus9ZOHzHu70en-Rp6wtbjjGYfi9UsFPCIC81TRSC,Erorr trus ngk hebat aplikasi nya,1,0,2.2.1,2024-12-31 10:21:38,,,2.2.1
